Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,11.7
Comp. Cola Columna,Cu 324.75,10.95
Barren,Cu 324.75,9.81
Cabeza puntual retorno,Cu 324.75,11.24
Celda # 11-A,Cu 324.75,6.046
Celda # 11-B,Cu 324.75,44.62
Celda # 11-C,Cu 324.75,1.377
Celda # 6-F2,Cu 324.75,0.348
Celda #5-9,Cu 324.75,0.081
Celda #(F1+F2),Cu 324.75,0.92
NE Tubo 1,Cu 324.75,1.331
NE Tubo 2,Cu 324.75,1.177
NE Tubo 4,Cu 324.75,1.077
NE Tubo 5,Cu 324.75,2.616
NE Tubo 6,Cu 324.75,0.263
NE Tubo 7,Cu 324.75,0.431
Puntual Noroeste,Cu 324.75,0.884
Barren Patios,Cu 324.75,8.849
Tubo 3,Cu 324.75,0.654
Especial 1,Cu 324.75,0.012
Especial 2,Cu 324.75,0.025
Especial 3,Cu 324.75,0.063
Especial 4,Cu 324.75,0.055
Especial 5,Cu 324.75,0.021
